78.74,14.27,19.47,3.8,25.87,20.55,55.63,53.27,11.81,38.74
79.2,14.05,19.4,4.28,26.17,20.9,54.25,55,12.57,39.23
80.61,13.61,19.63,4.49,25.76,20.37,55.3,54.39,13.36,38.69
84.46,13.89,20.26,5,26.31,21.09,54.31,54.73,13.51,40.08
83.12,13.76,19.74,5.11,25.88,20.81,54.49,54.13,13.2,39.39
82.4,14.19,19.51,5.19,26.07,21.16,54.53,55.59,13.5,39.62
79.79,15.24,21.01,5.45,26.34,21.26,54.41,52.96,13.69,40.25
80.52,15.46,21.9,5.98,26.32,21.5,53.29,52.47,14.46,41.26
78.96,16.36,21.94,5.69,25.77,20.85,52.4,52.92,13.8,40.05
79.77,16.65,22.86,5.875,26.21,21.02,52.77,55.27,14.24,40.55
81.9,16.25,23.15,5.85,26.19,21.02,53.16,55,14.22,41.26
81.99,16,25.87,6.26,26.04,20.85,53.69,54.61,14.02,41.47
79.28,15.69,25.33,6.06,25.61,20.37,53.39,53.08,14.01,42.67
77.95,15.75,25.46,6.24,25.5,19.8,54.92,54.42,13.66,43.79
78.61,15.41,24.71,6.08,24.93,19.03,54.4,53.14,13.45,42.73
77.93,15.2,24.32,5.01,24.64,19.23,53.97,50.98,13.18,42.53
74.19,14.96,23.6,4.96,24.83,18.92,53.49,49.52,12.75,40.47
75.11,14.86,23.48,5.16,24.53,18.87,53.57,50.95,12.73,40.48
73.6,14.42,23.41,5.49,24.4,18.45,53.46,49.75,12.94,40.37
75.95,15.16,24.21,5.5,26.02,19.94,54.2,51.2,13.39,41.77
77.87,15,23.82,5.63,24.63,20.05,53.87,52.04,13.42,41.94
77.97,14.87,23.55,5.41,23.83,19.72,56.25,50.69,13.55,42.94
75.96,14.45,23.23,5.33,22.89,19.3,55.69,51.35,13.43,41.6
75.64,14.22,23.7,5.26,22.86,19.37,57.08,52.41,13,40.74
78.39,14.68,24.54,5.4,23.8,20.04,58.84,54.17,13.5,41
77.1,14.3,23.87,5.34,23.33,19.63,57.82,54.41,13.4,39.6
77.65,14.19,23.99,5.56,22.7,19.02,58.13,55.11,13.71,39.14
77.99,13.77,24.22,5.75,23.16,19.01,58.99,57.05,14.39,39.3
83.05,13.92,25.03,6.13,24.16,20.18,59.85,59.26,14.92,41.67
84.93,14.46,25.13,6.41,24.5,20.59,60.38,57.83,14.82,41.28
85.68,14.19,25.08,6.18,24.37,20.3,60.99,58.17,15.3,40.97
85.52,14.47,25.14,6.36,24.57,20.09,60.24,57.54,15.17,40.95
87.56,14.11,24.95,6.36,24.17,20.04,59.87,58.29,15.09,40.49
86.36,14.35,25.33,6.38,24.56,20.11,58.72,58,14.97,40.98
87.08,14.4,25.33,6.26,24.35,20.46,59.08,58.66,15.2,41.14
86.59,14.29,25.1,6.19,24.39,20.37,58.36,57.05,14.9,40.37
85.69,14.51,25.23,5.98,24.23,19.95,57.67,56.62,14.26,39.55
84.08,14.35,25.06,6.11,24.15,19.85,58.36,56.61,14.55,40.38
83.18,13.82,24.25,5.93,23.85,19.66,57.78,55.94,14.12,40.11
82.15,13.53,23.49,5.67,23.2,19.1,57.07,55.33,14,38.62
82.65,13.86,23.68,5.71,23.65,19.02,57.37,54.63,14.3,39.05
81.595,13.87,23.72,5.68,23.35,18.41,58.16,56.3,14.11,39
82.96,13.87,23.53,5.72,23.52,18.78,58.17,56.7,14.24,39.58
79.15,13.62,22.66,5.38,23.25,18.66,57.2,55.26,13.71,39.47
77.68,13.79,22.88,5.53,22.88,18.31,56.76,53.54,14.16,38.32
79.27,13.83,22.9,5.63,22.68,18.18,56.3,53.02,14.21,38.68
82.2,14.36,23.55,5.68,23.57,18.87,57.46,51.28,14.84,40.31
83.88,14.22,23.43,5.61,23.61,19.22,57,50.84,14.53,39.57
83.03,14.36,23.66,5.78,23.87,19.47,57.23,51.75,14.64,39.65
83.66,14.46,23.33,6.07,23.63,19.41,57.49,51.78,13.89,39.47
81.6,14.47,23.45,5.91,23.71,19.51,58.22,52.42,14,38.69
79.32,13.89,22.85,5.95,22.83,18.7,57.48,51.09,13.39,37.45
78.1,13.9,23.09,5.75,22.88,18.87,57.99,51.91,13.4,37.6
75.63,13.3,22.53,5.53,22.4,18.63,56.8,51.21,12.97,36.75
77.36,13.5,22.24,5.35,22.66,18.85,57.04,51.51,13.04,37.26
78.1,13.39,22.53,5.63,22.68,18.95,56.77,51.06,13.64,38.39
77.63,13.26,22.41,5.72,22.52,18.85,57.05,51.3,13.45,37.8
81.47,13.52,22.7,5.69,23.11,19.26,57.27,51.54,14.05,38.34
81.95,13.56,23.11,5.84,23.68,19.57,57.46,51.9,14.11,38.57
84.55,14.1,24.08,6.05,24.08,20.03,57.08,52.93,14.42,39.77
86.11,14.16,24.79,6.13,24.4,20.1,57.22,53.19,14.41,39.57
85.85,14.15,24.51,6.14,24.67,20.42,57.84,52.44,14.44,39.56
88.23,14.5,25.37,6.19,24.8,20.75,58.28,52.83,14.92,39.94
89.01,14.31,25.2,6.2,24.46,20.56,58.63,52.07,14.69,40.06
88.79,14.15,25.38,6.38,24.77,20.75,58.82,51.53,17.39,41.17
93.87,14.49,26.8,6.98,25.28,21.65,56.09,51.14,17.26,42.24
86.49,14.5,26.58,6.78,25.32,22,56.08,52.17,17.22,42.71
84.24,14.89,26.45,7.27,25.16,21.28,55.97,52.37,17.3,42.86
84.98,14.89,26.37,7.14,25.39,21.61,56.47,52.91,17.36,43.21
84.34,14.59,25.89,7.12,25.39,21.64,56.41,54.37,17.16,43.58
86.09,15.02,26.22,7.39,25.85,22.15,55.59,56.09,17.63,43.6
85.76,14.86,25.12,8,25.94,22.46,55.06,56.64,17.7,43.62
87.44,15.13,25.52,8.33,26.32,22.74,55.13,56.62,18.27,43.04
85.8,15.4,25.64,8.3,26.29,22.61,55.01,57.54,18.7,42.17
84.29,15.06,25.27,8.44,26.33,22.47,55.09,57.02,18.5,41.81
84.47,15.05,25.37,8.07,26.54,22.73,54.84,57.62,18.3,41.71
85.32,14.96,26.69,8.01,27.26,23.85,55.2,58.07,19.03,42.93
84.44,15,26.44,7.72,27.1,23.33,56.27,57.14,19.2,41.98
83.56,14.76,25.9,7.81,26.89,23.26,56.02,56.79,18.86,42.2
85.96,14.85,26.22,7.7,27.2,22.85,56.26,57.52,19.23,42.51
84.6,14.95,26.26,7.9,27.68,23.31,55.78,57.81,19.64,42.24
83.58,14.81,25.86,7.83,27.14,22.83,55.27,56.86,19.12,42.03
81.06,14.56,25.09,7.37,26.11,20.47,54.5,55.44,18.62,41.38
82.12,14.34,25.2,7.64,26.93,19.99,55.26,55.61,19.01,44.32
83,14.61,25.48,7.65,26.75,20.22,55.65,56.77,19.12,45.05
84.09,14.55,25.89,7.68,26.68,20.39,56.14,57,19.22,45.27
85,15.07,26.79,7.74,27.5,21.16,56.27,55.65,19.71,45.66
84.5,15.1,26.8,7.41,27.03,20.72,55.91,56,19.24,45.17
84.19,15.21,26.87,7.59,27.32,21.07,56.45,55.16,19.5,46.47
84,15.14,27,7.61,27.57,21.59,57,55.45,19.35,47.42
84.31,15.55,27.01,7.67,27.55,21.7,56.66,56.83,19.44,47.29
82.76,15.71,26.84,7.73,27.69,21.7,56.07,56.18,19.33,47.39
81.19,15.32,26.04,7.6,27.29,21.5,56.24,55.39,18.99,47
79.16,15.15,25.68,7.24,26.74,20.86,55.64,54.36,18.56,46.58
78.14,15.42,25.4,7.03,26.53,20.86,55.37,53.31,18.56,46.27
78.46,15.48,25.44,7.48,26.9,21.31,55.57,53.73,18.69,47.07
78.87,16.33,25.9,7.43,27.03,21.62,56.14,54.23,19.02,47.12
80.9,16.47,26.28,7.3,27.48,21.77,56.22,55.24,19.2,47.31
82.24,16.85,26.95,7.39,27.38,21.72,55.09,55.35,20.09,47.65
83.85,17.15,28.36,7.44,27.53,21.86,54.85,55.42,19.97,48.17
84.54,17.21,28.42,7.33,27.34,21.43,54.39,54.99,19.89,47.95
83.86,17.44,28.08,7.39,27.51,21.36,54.23,54.91,20.08,47.42
83.55,17.42,28.29,7.2,27.41,21.21,54.98,54.69,19.79,47.51
90.7,17.55,28.37,7.15,28.06,21.6,56.47,57.18,19.85,48.47
90.44,17.05,28.46,6.92,27.92,21.66,56.46,58.09,20.08,48.67
90.28,17.29,28.44,6.94,28.23,21.97,57,58.59,20.76,48.79
90.56,17.26,28,6.83,28.14,21.95,56.14,58.55,20.67,48.84
93.75,17.21,28.38,7.01,27.62,21.07,55.81,58.57,20.47,48.16
92.38,16.84,28.08,7.36,27.35,21.53,55.54,58.3,19.69,47.56
92.11,16.72,27.97,7.33,27.04,21.39,56.12,58.17,19.17,47.65
90.52,16.69,27.62,7.29,26.85,21.05,56.95,58.64,19.83,46.29
92.21,17.04,28.23,7.49,27.26,21.25,57.17,59,20.62,47.71
91.72,17.38,27.94,7.45,26.83,21.21,57.17,60.09,20.38,47.28
93.36,16.88,27.46,7.21,26.64,20.94,57.07,64.7,20.65,46.68
91.04,15.67,27.36,6.97,26.32,20.36,56.74,62.5,19.97,46.57
89.85,15.24,27.21,6.84,26.03,20.03,56.71,62.02,19.74,46.02
88.67,15.34,27.67,7.05,26.15,20.46,56.61,62.78,20.06,46.93
90.91,15.46,28.18,7.14,26.29,20.68,57.44,63.09,20.53,48.09
93.97,15.53,28.17,7.13,26.14,20.2,57.14,63.42,20.4,48.51
95.22,15.65,28.67,7.18,26.89,20.78,56.87,64.02,20.47,49.34
95.71,15.55,28.64,7.12,26.96,20.94,56.7,63.59,20.24,49.89
93.6,15.28,28.64,7.62,27.04,21.01,56.68,63.25,20.36,49.6
94.83,15.36,28.41,7.62,27.53,21.45,57.05,63.68,20.19,50.1
97.46,15.36,28.91,7.66,27.38,21.73,57.5,64.9,20.54,51.35
96.01,15.27,29.23,7.66,27.3,21.65,58.2,64.96,20.72,50.42
95.32,15.26,29.4,7.42,27.26,21.36,58.78,65.1,20.64,50.08
94.68,15.44,29.87,7.57,27.63,21.76,59.28,66.09,20.94,50.39
94.98,15.36,29.35,7.71,26.97,21.39,58.92,65.09,20.53,49.97
93.42,15.11,29.23,7.78,26.32,20.76,58.33,64.75,20.34,48.9
93.45,15.52,29.44,7.76,26.72,21.17,59.5,65.19,20.66,49.49
118.49,15.06,28.89,7.63,26.27,20.71,59.43,64.17,20.27,49.03
124.6399,14.84,28.65,7.47,26.1,20.34,59.2,63.75,20.05,48.88
122.07,14.71,28.17,7.33,26,19.93,59.02,64.09,19.09,48.45
121.64,14.65,27.24,6.96,25.21,19.5,58.64,62.57,18.74,48.24
122.577,15.01,28.14,7.3,25.91,19.98,59.14,63.71,19.52,49.53
118.81,14.5,27.37,7,25.09,19.57,58.61,62.18,18.98,48.43
118.84,14.51,27.41,7.58,25.06,19.58,59.16,62.5,19.38,49.34
118.37,14.51,27.62,7.44,25,19.45,59.24,62.66,19.42,49.25
117.1,14.06,28.03,7.27,24.96,19.51,60.29,62.73,19.21,49.27
120.61,14.2,29,7.45,25.63,20.07,61.48,64.76,19.7,49.7
126.2,14.59,28.56,7.75,26.08,20.94,61.72,64.56,21.12,49.7
126.67,15.15,29,8.18,26.81,21.25,62.64,65.32,21.1,50.45
130.15,14.85,29.12,8.24,26.82,21.01,62.28,64.47,21.41,50.49
129.91,15.1,29.29,8.33,27.31,21.3,62.83,64.93,21.71,50.11
130.53,15.33,29.05,8.2,27.24,21.47,62.17,64.09,21.68,48.93
132.97,15.43,30.44,8.41,27.34,21.85,63.58,64.42,21.78,48.99
131.59,15.85,30.7,8.71,27.65,21.74,64.53,66.1,22.06,50.29
131.25,15.51,30.87,8.98,26.99,21.48,63.57,64.96,21.99,48.77
131.29,15.13,30.67,8.94,27.29,21.59,63.98,64.42,21.72,47.87
128.99,15.04,30.21,8.73,27.11,21.49,63.41,63.56,21.53,47.9
129.66,15.01,30.01,8.64,27.18,21.35,63.97,63.92,21.41,47.46
133,15.09,30.48,8.73,27.51,21.88,63.99,64.49,21.61,47.26
132.94,15.12,30.23,8.81,27.56,22.01,64.22,64.52,21.33,47.46
134.03,15.07,30.61,8.81,27.85,22.15,64.45,65.7,21.82,47.83
131.74,14.88,30.35,8.73,27.61,21.96,63.6,65.05,21.43,47.7
135.91,14.66,30.22,8.89,27.13,21.81,63.25,64.89,21.9,46.56
138.5,14.96,30.73,8.88,28,22.58,63.54,65.4,21.73,46.78
142.25,14.94,30.79,9.01,28.33,22.65,62.5,65.35,21.68,47.72
141.17,15.91,30.33,8.94,27.93,22.48,61.97,64.67,21.12,46.35
137.58,16.13,30.84,8.94,28.08,22.88,61.59,64.3,21.6,45.64
134.21,17.27,31,8.91,28.22,22.78,61.93,64.54,21.4,46.34
134.11,17.36,30.68,8.82,27.67,22.71,60.61,63.53,21.22,45.87
131.31,17.54,30.7,8.86,27.55,22.81,60.6,61.95,21.3,45.3
135.38,17.58,31.3,9.05,27.99,23.09,61.05,62.7,22.31,45.99
134.15,17.64,31.7,9,28.49,23.88,61.66,63.86,22.4,46.93
131.38,17.57,31.83,9.08,28.87,24.17,62.14,64.16,22.84,47.84
130.23,17.57,32.18,9.39,29.02,24,62,64.35,22.73,47.66
128.36,17.51,32.43,9.49,28.96,23.69,62.42,64.05,22.44,47.48
126.91,17.11,31.93,9.39,28.8,23.69,61.92,63.25,22.25,47.5
128.48,17.23,31.95,9.68,28.65,23.62,62.17,64.42,23.68,48.24
132.79,17.37,32.4,9.67,28.96,23.84,62.66,64.88,23.14,49.33
133.75,17.2,32.31,9.9,29.29,23.86,62.97,65.1,23.72,48.79
138.94,17.11,32.43,10.08,29,23.56,63.36,65.44,23.74,48.85
138.47,17.17,32.29,10.13,29.17,23.65,63.42,65.25,23.66,48.65
139.31,17.07,31.91,10.2,29.18,23.65,63.61,65.5,23.81,48.45
139.41,17.08,32.38,10.11,29.27,23.61,63.59,66.21,23.51,48.58
136.49,17.07,32.28,9.99,29.13,23.53,62.89,66.14,23.31,48.7
134.52,16.86,32.25,10,28.93,23.39,62.44,66.07,23.06,48.37
133.9,16.97,32.07,10.28,28.67,23.16,62.78,65.35,23.05,48.55
134.69,16.74,31.99,10.96,28.88,22.92,62.3,65.61,23.59,48.73
132.25,16.62,31.82,11.37,28.78,22.98,61.45,65.21,23.42,49.66
130,16.97,31.83,11.66,29.12,23.64,61.9,65.85,23.36,50.27
133.52,16.92,31.88,11.69,28.98,23.59,61.84,65.72,23.28,50.07
130.308,16.81,31.36,12.11,28.16,23.39,62.32,64.91,23.21,50.18
127.35,16.51,30.82,11.87,27.98,23.33,62.66,64.82,22.82,49.34
129.11,16.77,31.29,11.68,28.13,23.22,62.59,65.4,23.375,49.34
127.35,16.67,31.02,11.76,28.3,23.19,62.65,64.99,23.55,50.1
127.14,16.63,30.6,11.6,28.57,23.13,62.28,64.39,23.27,50.17
127.61,16.81,31.01,11.75,28.88,23.11,63.48,64.71,23.58,51.2
125.78,16.52,31.19,11.51,28.66,22.8,63.01,64.18,23.29,50.72
126.62,16,30.61,11.18,28.48,22.89,63.2,63.64,23.676,50.22
121.43,15.85,29.98,10.52,27.72,22.31,63.39,62.98,22.91,50.38
120.31,16.01,29.92,11.03,27.62,22.12,63.09,63.67,22.4,50.77
119.48,15.7,29.66,11.19,27.73,21.96,63.81,63.74,22.54,52.02
122.75,15.85,29.32,11.55,27.84,22.12,63.73,64,22.41,51.96
126.03,15.62,29.35,11.41,27.34,21.98,62.83,63.52,22.08,51.91
125.41,15.83,29.55,10.84,28.01,21.65,62.43,63.75,21.79,51.27
118.87,15.94,29.52,11.12,28.39,21.99,63.89,64.1,22.23,51.09
118.12,16.29,29.98,11.39,29.03,22.58,64.03,63.93,22.45,50.82
119.1,15.97,30.75,11.64,28.47,22.11,65.21,64,22.43,50.6
115.94,15.52,29.67,11.06,27.93,21.6,64.06,62.09,21.81,49.07
117.39,15.42,29.54,10.91,27.98,21.59,63.37,61.7,21.7,49.3
116.83,15.21,29.48,10.97,28.59,21.76,62.92,61.3,21.91,48.78
118.03,15.39,29.84,11.15,28.87,21.84,63.57,62.51,22.19,49.14
117.36,15.31,30.03,10.94,28.65,21.8,63.25,62.64,22.37,48.95
120.09,15.33,30.16,11.18,28.99,22.17,63.79,62.95,22.56,49.16
119.66,15.34,30.07,11.12,29,22.16,63.59,62.49,22.6,48.64
117.53,15.67,30.47,11.32,29.44,22.74,64.01,63.65,22.88,50.09
116.31,15.66,30.86,11.49,30.02,23.05,64.26,64.48,23.15,50.6
118.08,15.73,31.02,11.38,30.3,23.15,64.48,64.44,23.26,50.74
117.52,16,31.23,11.29,30.15,23.13,64.74,64.35,23.36,50.73
118.01,16.19,31.12,11.21,30.32,23.07,64.77,64.31,22.9,50.64
117.24,16.14,30.92,11.6,30.75,22.81,64.87,64.13,22.68,50.06
119.72,16.42,31.39,11.73,31.36,23.64,65.26,64.93,23.08,50.99
118.2,16.14,31.36,11.78,31.36,23.82,64.38,66.16,22.9,50.95
118.4,16.44,31.24,11.74,31.2,23.71,63.85,67.6,22.91,51.52
124.54,16.83,31.54,12.41,31.43,23.98,63.98,68.24,23.29,52.24
125.53,16.8,31.88,12.22,31.36,23.69,64.07,68.03,23.33,51.67
125.89,16.96,31.64,12.69,31.47,23.62,63.63,67.64,23.06,51.68
128.53,17.17,32.57,12.79,31.44,23.79,63.43,67.63,22.92,52.94
128.91,17.43,33.22,13,31.8,24.05,63.67,68.32,23.37,53.49
130.11,17.56,33.19,12.93,31.72,23.95,65.12,68.82,23.32,53.48
128.82,17.51,33.31,12.8,31.68,24.01,65.1,68.93,23.62,52.86
130.51,17.53,33.33,12.82,31.71,24.29,64.94,69.12,24.23,52.64
133.58,17.57,33.81,12.91,32.13,24.59,65.21,69.75,24.27,52.81
131.82,17.42,33.69,13.34,32.45,24.95,65.53,69.9,24.28,53.08
131.13,17.53,33.72,13.4,32.69,25.04,65.93,70.39,24.42,53.47
131.79,17.49,33.75,13.49,32.55,25.05,66.07,70.38,25.29,53.44
131.34,17.58,33.75,14.1,32.52,25.16,66.38,70.88,25.56,53.18
132.76,17.67,33.78,13.73,32.4,24.9,66.68,74.66,25.02,53.04
130.35,17.53,33.64,13.29,32.36,24.78,66.53,73.52,24.97,53.3
130.47,17.78,33.95,13.99,32.67,24.91,67.01,73.88,25.24,53.88
129.26,18.09,34.01,13.9,32.59,24.83,67.35,74.49,25.41,53.89
128.04,18.18,34.39,13.9,32.32,24.38,66.8,73.38,25.29,53.37
134.73,18.44,35.09,13.8,32.62,24.34,66.9,73.57,24.21,53.45
135.06,18.34,35.31,13.86,32.75,24.48,67.26,73.89,24.59,54.37
135.12,18.5,35.16,13.57,32.6,24.31,67.07,73.97,24.61,53.96
136.579,18.74,35.1,13.28,32.69,24.34,67.24,73.81,24.56,53.74
135.77,18.83,34.91,12.57,32.35,24.24,66.72,73.5,24.27,52.6
131.81,18.86,35.55,12.63,32.38,24.54,67.58,74.01,24.24,53.13
131.49,18.82,35.22,12.77,32.66,24.87,68.03,74.11,24.61,53.76
135.56,18.76,35.47,12.7,32.55,24.98,67.81,73.91,24.6,54.09
134.87,18.29,35.32,12.58,32.61,25.25,67.7,73.59,24.91,54.01
140.96,18.43,35.67,12.63,32.97,25.59,68.76,73.99,24.83,55.64
140.06,18.5,36.22,12.72,33.25,25.63,68.68,75.18,24.72,55.67
141.2,18.63,35.89,12.77,33.48,25.6,68.53,75.53,24.49,55.98
140.16,18.67,35.84,12.79,34.34,26.22,68.92,75.51,24.73,56.46
144.28,18.93,36.2,13.35,34.98,26.59,69.42,75.8,24.84,56.74
145.82,18.86,36.4,13.76,35.14,26.66,69.16,75.64,25.13,56.6
142.171,18.32,35.83,13.42,35.01,26.29,69.03,75.17,24.96,55.99
142.43,18.58,36.17,13.6,35.17,26.45,69.92,75.58,24.9,56.07
144.2,18.54,36.54,13.91,35.18,26.62,70.34,76.36,25.26,56.14
146.43,18.53,36.56,14.13,35.27,26.66,70.36,76.72,25.39,56.93
150.09,18.8,36.78,14.2,35.72,27.53,71.03,78.23,27.25,57.6
143.63,18.96,36.79,14.21,36.39,28.22,71.15,77.9,27.26,57.94
147.11,19.08,37.04,14.46,36.49,28.16,71.02,78.02,27.39,58.05
142.02,18.46,36.32,13.57,35.29,27,70.53,76.74,26.53,56.67
139.35,18.81,36.29,13.25,35.19,27.03,70.34,76.44,26.22,56.61
141.73,20,37.22,13.58,35.56,27.4,71.52,77.57,26.6,57.35
137.1,19.77,36.84,13.02,35.23,27.12,70.59,75.91,25.98,56.87
137.49,20.39,37.56,13.3,35.87,27.74,71.42,77.77,27.18,56.99
129.83,19.87,36.59,12.85,35.42,26.97,70.64,77.35,26.03,55.58
130.93,19.74,35.34,12.34,35.24,26.65,70.66,75.21,26.22,56.06
128.71,18.51,34.01,11.78,33.96,25.52,69.42,72.3,25.61,55.02
124.98,18.36,33.41,11.51,33.43,25.31,68.01,70.61,25.4505,54.3
131.29,18.03,35.29,12.15,35.29,26.7,70.58,76.65,27.04,56.67
130.46,18.08,35.76,12.31,35.63,27.1,70.48,76.43,26.7,56.28
133.87,18.18,35.13,12.68,35.89,27.06,70.67,77.85,27.85,57.13
131.47,17.76,34.75,12.42,35.27,26.25,70.5,75.55,27.44,55.07
128.533,17.6,34.06,12.11,35.2,26.07,69.59,73.74,26.51,55.17
128.91,18.1,34.2,11.95,35.59,25.26,70.14,73.63,26.91,56.05
126.28,17.6925,33.73,11.545,34.73,24.7,70.02,72.93,26.58,54.22
124.59,17.58,33.39,11.55,34.38,24.82,69.4,72.25,26.19,54.03
119.71,16.7875,31.99,10.8,32.89,23.7,67.66,70.31,25.1,52.78
122.72,17.03,32.87,11.26,33.02,24.2,67.86,71.39,25.29,54.35
122.12,16.77,32.48,11.01,33.22,24.18,67.66,71.34,25.07,54.29
124.86,17.67,32.32,11.02,33.98,24.42,67.84,72.91,24.92,54.58
123.21,17.72,33.07,11.39,34.04,24.34,66.01,72.52,24.71,53.59
126.7,18.33,34.37,11.99,34.55,25.12,67.2,73.9,26.02,55.31
125.46,18.09,33.42,11.73,33.86,24.75,66.87,72.38,25.89,54.53
123.24,18.02,33.33,11.41,33.54,24.29,66.36,71.18,25.7,53.91
126.31,18.38,34.74,11.85,33.87,24.43,67.77,73,26.58,54.37
128.76,18.4,34.71,11.96,33.43,24.44,67.85,73.63,26.86,54.48
122.77,17.79,33.69,11.5,32.15,23.52,66.7,70.77,26.1525,52.8
122.01,17.36,33.04,11.09,31.55,23.39,66.75,69.59,25.54,52
118.835,17.43,33.15,11.22,31.81,23.37,68.375,70.26,25.85,52.42
117.91,17.415,32.94,11.05,31.76,23.28,68.26,70.01,26.31,52.37
123.21,18.07,34.11,11.39,32.72,23.84,69.37,71.75,26.98,53.61
123.03,18.19,34.24,11.4,32.22,23.48,69.54,72.33,27.15,53.71
123.83,18.15,33.93,11.46,32.06,23.45,69.3,72.22,27.46,54.05
126.84,18.65,34.99,11.7,32.26,23.93,70.4,73.98,27.93,54.6
126.9,18.39,34.79,11.63,32.14,23.2,70.29,73.83,27.99,54.18
125.89,18.58,35.07,11.48,31.91,22.68,70.05,74.57,27.98,54.12
125.83,18.51,35.15,11.46,31.94,22.62,69.88,74.94,28.09,53.67
122.55,18.35,35.06,11.53,31.43,22.51,69.92,74.35,28.02,52.89
122.307,18.24,34.35,11.215,30.61,21.76,68.64,72.46,27.23,52.28
121.45,18.18,34.34,11.03,30.5,21.85,68.63,72.52,27.32,52.67
118.33,17.82,33.6,10.78,29.67,21.24,67.73,69.63,26.67,50.73
121,17.67,33.48,10.75,30.2,21.33,67.42,70.12,26.81,50.5
117.8,18.11,33.22,10.43,29.59,21.23,67.33,70.5,26.39,49.92
108.61,17.68,32.3,9.88,28.63,20.6,66.46,68.17,25.01,49
109.26,17.37,31.5,10.08,28.07,20.42,65.87,67.55,24.3,49.17
110.96,17.74,31.49,10.57,27.92,20.41,66.71,68.07,24.66,49.61
109.14,17.46,31.38,10.28,27.76,20.27,66.14,67.86,24.35,49.53
110.06,17.8,31.72,10.16,27.34,19.96,66.11,67.21,23.6105,49.93
113.43,17.84,33.14,10.59,28.01,20.39,67.31,68.56,24.4,50.43
116.22,17.84,33.34,10.62,28.15,20.23,69.02,70.28,24.84,50.02
117.26,18.07,33.75,10.85,28.26,20.43,69.22,70.15,25.3,49.85
119.51,18.51,33.77,11.1,28.31,20.36,69.94,69.81,25.27,49.16
123.65,19.02,34.45,11.66,28.64,21.16,70.84,70.47,25.94,49.89
123.3,18.98,34.24,11.81,28.28,20.87,70.9,70.54,26,49.65
122.06,19.31,34.05,11.86,28.34,20.88,71.33,70.65,26.13,50.79
118.49,18.54,33.03,11.34,27.11,20.04,69.94,68.96,25.35,50.28
119.94,19.01,33.31,11.48,27.07,19.93,69.91,68.61,25.49,50.23
120.1,18.86,33.4,11.75,27.93,20.33,70.87,69.84,25.77,51.03
117.43,18.35,32.81,11.55,27.47,19.98,70.11,69.65,25.17,50.17
120.07,18.82,33.59,12.09,28.22,20.83,71.4,71.56,25.15,51.46
118.87,19.32,34.13,12.72,28.25,21.11,69.9,72.74,25.38,51.89
118.4,19.47,34.4,12.94,28.99,21.8,70.87,73.22,25.39,52.85
117.13,19.33,34.28,13.03,28.58,21.15,70.4,73.68,25.18,52.13
117.13,19.56,34.04,12.91,28.08,20.7,69.77,73.11,24.99,51.8
116.86,19.13,33.71,12.97,28.05,20.48,69.38,73.53,24.82,51.51
117.89,19.47,33.69,12.77,28.51,20.74,69.73,73.64,24.85,51.32
120.07,19.48,34.48,13.16,29.12,21.33,70.25,74.32,24.68,51.75
122.42,19.21,34.21,12.91,28.45,20.74,70.45,73.1,24.72,50.98
127.58,19.23,34.83,13.11,28.72,20.81,70.69,74,25.18,51.5
127.83,18.94,34.98,12.98,28.71,20.74,70.45,74.06,25.18,52.86
128.32,18.64,35,13.04,28.68,20.28,71.74,73.96,25.33,52.32
128.83,18.73,35.16,13.05,28.7,20.31,72.92,74.12,25.66,53.35
130,18.61,35.29,12.92,28.24,19.92,72.84,73.91,25.4,52.94
125.89,18.01,34.22,12.41,27.71,19.81,71.57,72.08,24.66,52.01
126.56,18.17,33.99,12.27,27.61,19.74,72.06,71.52,24.46,51.81
124.69,17.87,33.68,12.15,27.31,19.59,71.89,70.58,23.99,50.81
126.07,17.75,33.66,11.99,27.38,19.7,71.79,71.06,23.82,50.72
128.86,17.76,33.76,12.16,28.31,19.99,73.22,71.71,24.295,50.93
129.65,18.11,33.91,12.2,28.86,20.79,73.25,72.24,24.5,51.95
127.57,17.84,33.19,11.89,28.22,20.4,72.97,71.34,24.04,51.85
127.76,17.81,33.05,11.77,28.17,20.64,73.08,71.26,24.05,52.15
126.6,17.45,32.93,11.61,27.83,20.23,73.34,70.95,23.68,52.01
124.53,17.01,32.14,11.2425,27.78,20.22,72.72,70.05,22.82,51.53
126.85,17.3325,32.11,11.32,28.33,20.71,73.19,70.13,23.36,51.57
124.86,17.03,31.94,11.17,28.38,20.65,73.16,70.39,23.27,51.66
126.64,17.25,32.78,11.56,28.74,21.1,73.99,70.94,23.47,51.74
123.79,17,32.35,11.35,27.99,20.46,72.74,70.36,23.43,50.8
124.83,17.095,32.54,11.285,27.82,20.28,73.06,70,22.98,51.16
132.49,17.9395,33.51,11.61,28.67,21.24,74.54,72.13,23.68,52.24
135.21,18.08,33.91,11.71,29.41,21.94,75.02,72.96,24.66,52.55
138.79,18.21,34.67,12.07,29.85,21.96,75.09,74.25,25.07,52.83
137.22,17.8,33.84,11.8,29.33,21.53,75.8,74.02,24.87,52.33
139.14,17.92,33.84,11.8,29.45,21.54,76.08,74.14,24.78,52.49
140.38,17.98,34.08,11.75,29.41,21.57,74.37,73.92,24.83,52.72
142.44,18.4,34.15,11.79,29.68,21.52,75.01,73.75,25.4,53.06
